decimalLatitude decimalLongitude scientificName
6.1258 -75.8489 "Myiodynastes maculatus"
11.1166 -74.033 "Myiodynastes maculatus"
5.9166 -75.6833 "Myiodynastes maculatus"
6.049059 -75.689681 "Myiodynastes maculatus"
10.795717 -73.634649 "Myiodynastes maculatus"
7.666667 -77.093123 "Myiodynastes maculatus"
6.7166 -75.9 "Myiodynastes maculatus"
-0.05 -75.2167 "Myiodynastes maculatus"
5.9166 -75.6833 "Myiodynastes maculatus"
5.9166 -75.6833 "Myiodynastes maculatus"
5.916678 -75.75855 "Myiodynastes maculatus"
5.926454 -75.676213 "Myiodynastes maculatus"
6.283 -75.56733 "Myiodynastes maculatus"
6.68 -75.1833 "Myiodynastes maculatus"
5.9166 -75.6833 "Myiodynastes maculatus"
6.1169 -75.4167 "Myiodynastes maculatus"
9.5833 -75.6667 "Myiodynastes maculatus"
3.292424 -76.523888 "Myiodynastes maculatus"
6.68 -75.1833 "Myiodynastes maculatus"
6.8564 -75.8689 "Myiodynastes luteiventris"
6.2367 -75.5806 "Myiodynastes luteiventris"
6.2 -71.9333 "Megarynchus pitangua"
9.5833 -75.6667 "Megarynchus pitangua"
8.35 -75.1 "Megarynchus pitangua"
3.5833 -75.3833 "Megarynchus pitangua"
4.2515 -74.664 "Megarynchus pitangua"
2.562833 -72.5666 "Megarynchus pitangua"
5.83383 -74.86769 "Megarynchus pitangua"
11.328999 -73.963423 "Megarynchus pitangua"
10.795717 -73.634649 "Megarynchus pitangua"
4.554522 -74.529533 "Megarynchus pitangua"
10.409072 -74.402529 "Megarynchus pitangua"
3.38 -74.04 "Megarynchus pitangua"
3.283222 -75.338166 "Megarynchus pitangua"
9.5833 -75.6667 "Megarynchus pitangua"
11.100801 -72.692031 "Megarynchus pitangua"
6.430814 -75.333514 "Empidonomus varius"
8.2831 -76.9667 "Tyrannus dominicensis"
3.6667 -77.25 "Tyrannus dominicensis"
2.962647 -78.197282 "Tyrannus dominicensis"
9.5833 -75.6667 "Tyrannus dominicensis"
12.547282 -81.71096 "Tyrannus dominicensis"
9.5833 -75.6667 "Tyrannus dominicensis"
9.5833 -75.6667 "Tyrannus dominicensis"
12.1666 -71.3333 "Tyrannus dominicensis"
7.9666 -75.4 "Tyrannus dominicensis"
11.156722 -72.616194 "Tyrannus dominicensis"
5.9166 -75.6833 "Tyrannus tyrannus"
11.005915 -74.683398 "Tyrannus tyrannus"
8.3833 -77.1166 "Tyrannus tyrannus"
4.796915 -76.0822 "Tyrannus tyrannus"
6.8783 -71.0456 "Tyrannus tyrannus"
3.3083 -76.5583 "Tyrannus tyrannus"
5.083 -75.5 "Tyrannus tyrannus"
8.6667 -77.3667 "Tyrannus tyrannus"
5.4914 -77.5361 "Tyrannus tyrannus"
6.2367 -75.5806 "Tyrannus tyrannus"
2.5333 -76.95 "Tyrannus tyrannus"
7.9666 -75.4 "Tyrannus tyrannus"
3.292424 -76.523888 "Tyrannus tyrannus"
5.9166 -75.6833 "Tyrannus tyrannus"
4.1666 -73.65 "Myiozetetes cayanensis"
5.967777 -75.783778 "Myiozetetes cayanensis"
6.1169 -75.4167 "Myiozetetes cayanensis"
6.2367 -75.5806 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
4.6333 -74.4666 "Myiozetetes cayanensis"
4.2833 -73.6 "Myiozetetes cayanensis"
8.2831 -76.9667 "Myiozetetes cayanensis"
5.979692 -75.832558 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
6.3791 -75.4452 "Myiozetetes cayanensis"
6.55081 -75.21748 "Myiozetetes cayanensis"
6.2501 -75.5833 "Myiozetetes cayanensis"
6.58664 -76.24167 "Myiozetetes cayanensis"
6.77417 -74.51783 "Myiozetetes cayanensis"
5.8666 -75.8166 "Myiozetetes cayanensis"
6.469824 -75.332517 "Myiozetetes cayanensis"
6.8783 -71.0456 "Myiozetetes cayanensis"
5.2 -76.1 "Myiozetetes cayanensis"
2.5333 -76.95 "Myiozetetes cayanensis"
6.469824 -75.332517 "Myiozetetes cayanensis"
9.4166 -75.702298 "Myiozetetes cayanensis"
5.1333 -76.9833 "Myiozetetes cayanensis"
6.2914 -75.5667 "Myiozetetes cayanensis"
3.8333 -76.7166 "Myiozetetes cayanensis"
4.5917 -76.175 "Myiozetetes cayanensis"
6.190645 -75.576582 "Myiozetetes cayanensis"
6.1258 -75.8489 "Myiozetetes cayanensis"
6.1705 -75.5844 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
3.869999 -76.389999 "Myiozetetes cayanensis"
6.55081 -75.21748 "Myiozetetes cayanensis"
6.179308 -75.580886 "Myiozetetes cayanensis"
6.283 -75.56733 "Myiozetetes cayanensis"
4.6333 -75.6833 "Myiozetetes cayanensis"
4.5166 -75.6333 "Myiozetetes cayanensis"
5.2525 -67.8661 "Myiozetetes cayanensis"
4.758699 -75.541833 "Myiozetetes cayanensis"
5.0939 -75.5956 "Myiozetetes cayanensis"
6.68 -75.1833 "Myiozetetes cayanensis"
4.448735 -75.21583 "Myiozetetes cayanensis"
6.049059 -75.689681 "Myiozetetes cayanensis"
11.311238 -73.943964 "Myiozetetes cayanensis"
5.9166 -75.6833 "Myiozetetes cayanensis"
6.0586 -75.503 "Myiozetetes cayanensis"
6.0 -75.0 "Myiozetetes cayanensis"
6.0167 -75.45 "Myiozetetes cayanensis"
4.404496 -76.069695 "Myiozetetes cayanensis"
4.6166 -75.7734 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
7.076439 -75.15654 "Myiozetetes cayanensis"
5.83383 -74.86769 "Myiozetetes cayanensis"
6.0 -77.35 "Myiozetetes cayanensis"
6.7833 -75.7833 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
5.9166 -75.6833 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
6.190645 -75.576582 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
6.4706 -75.7331 "Myiozetetes cayanensis"
5.926454 -75.676213 "Myiozetetes cayanensis"
6.966806 -75.429117 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
6.177817 -75.614142 "Myiozetetes cayanensis"
6.68 -75.1833 "Myiozetetes cayanensis"
7.0413 -75.8027 "Myiozetetes cayanensis"
7.0413 -75.8027 "Myiozetetes cayanensis"
9.5833 -75.6667 "Myiozetetes cayanensis"
6.68 -75.1833 "Myiozetetes cayanensis"
6.0167 -75.45 "Myiozetetes cayanensis"
6.68 -75.1833 "Myiozetetes cayanensis"
6.68 -75.1833 "Myiozetetes cayanensis"
6.0167 -75.45 "Myiozetetes cayanensis"
5.9166 -75.6833 "Myiozetetes cayanensis"
4.247303 -76.114683 "Tyrannus melancholicus"
5.926454 -75.676213 "Tyrannus melancholicus"
5.9166 -75.6833 "Tyrannus melancholicus"
6.68 -75.1833 "Tyrannus melancholicus"
6.430814 -75.333514 "Tyrannus melancholicus"
6.1169 -75.4167 "Tyrannus melancholicus"
5.933616 -75.66684 "Tyrannus melancholicus"
6.2367 -75.5806 "Tyrannus melancholicus"
6.0256 -75.3931 "Tyrannus melancholicus"
11.005915 -74.683398 "Tyrannus melancholicus"
4.733481 -74.142728 "Tyrannus melancholicus"
4.5333 -73.9333 "Tyrannus melancholicus"
5.2664 -75.15 "Tyrannus melancholicus"
4.65 -74.4 "Tyrannus melancholicus"
8.2831 -76.9667 "Tyrannus melancholicus"
6.1705 -75.5844 "Tyrannus melancholicus"
5.04 -76.0833 "Tyrannus melancholicus"
6.0 -77.35 "Tyrannus melancholicus"
3.6667 -77.25 "Tyrannus melancholicus"
6.0489 -75.6906 "Tyrannus melancholicus"
4.1911 -74.4875 "Tyrannus melancholicus"
4.6667 -75.6833 "Tyrannus melancholicus"
4.4833 -73.9333 "Tyrannus melancholicus"
7.4666 -74.9 "Tyrannus melancholicus"
6.77417 -74.51783 "Tyrannus melancholicus"
6.2833 -75.4333 "Tyrannus melancholicus"
6.3166 -75.7833 "Tyrannus melancholicus"
7.0302 -75.5905 "Tyrannus melancholicus"
6.77417 -74.51783 "Tyrannus melancholicus"
6.2166 -75.5 "Tyrannus melancholicus"
10.45 -75.5 "Tyrannus melancholicus"
4.758699 -75.541833 "Tyrannus melancholicus"
4.683614 -74.011087 "Tyrannus melancholicus"
6.8783 -71.0456 "Tyrannus melancholicus"
6.469824 -75.332517 "Tyrannus melancholicus"
4.2515 -74.466 "Tyrannus melancholicus"
6.469824 -75.332517 "Tyrannus melancholicus"
6.283 -75.56733 "Tyrannus melancholicus"
9.4166 -75.702298 "Tyrannus melancholicus"
5.60147 -75.462632 "Tyrannus melancholicus"
6.1705 -75.5844 "Tyrannus melancholicus"
10.496094 -73.159612 "Tyrannus melancholicus"
6.469824 -75.332517 "Tyrannus melancholicus"
3.8256 -76.5263 "Tyrannus melancholicus"
6.1833 -74.9833 "Tyrannus melancholicus"
1.833 -77.9167 "Tyrannus melancholicus"
6.083 -75.633003 "Tyrannus melancholicus"
5.975 -75.7083 "Tyrannus melancholicus"
6.56 -75.8266 "Tyrannus melancholicus"
6.1705 -75.5844 "Tyrannus melancholicus"
6.9166 -75.8333 "Tyrannus melancholicus"
7.4666 -74.9 "Tyrannus melancholicus"
6.1117 -75.7197 "Tyrannus melancholicus"
4.5166 -75.7833 "Tyrannus melancholicus"
6.961684 -75.426826 "Tyrannus melancholicus"
4.6333 -75.6833 "Tyrannus melancholicus"
6.0256 -75.3931 "Tyrannus melancholicus"
5.926454 -75.676213 "Tyrannus melancholicus"
9.5833 -75.6667 "Tyrannus melancholicus"
6.77417 -74.51783 "Tyrannus melancholicus"
5.96731 -74.96328 "Tyrannus melancholicus"
4.726833 -74.104 "Tyrannus melancholicus"
6.706389 -75.758889 "Tyrannus melancholicus"
1.8833 -76.2666 "Tyrannus melancholicus"
4.758699 -75.541833 "Tyrannus melancholicus"
5.35 -72.3833 "Tyrannus melancholicus"
4.8666 -75.6333 "Tyrannus melancholicus"
6.1705 -75.5844 "Tyrannus melancholicus"
6.1944 -75.5667 "Tyrannus melancholicus"
11.284961 -74.002631 "Tyrannus melancholicus"
5.6333 -75.6833 "Tyrannus melancholicus"
7.21861 -75.43333 "Tyrannus melancholicus"
4.448735 -75.21583 "Tyrannus melancholicus"
5.9833 -75.6166 "Tyrannus melancholicus"
3.869999 -76.389999 "Tyrannus melancholicus"
4.558961 -75.755277 "Tyrannus melancholicus"
11.311238 -73.943964 "Tyrannus melancholicus"
10.795717 -73.634649 "Tyrannus melancholicus"
4.6167 -75.45 "Tyrannus melancholicus"
4.4666 -75.55 "Tyrannus melancholicus"
7.666667 -77.093123 "Tyrannus melancholicus"
6.270278 -75.191181 "Tyrannus melancholicus"
4.352325 -75.85443 "Tyrannus melancholicus"
11.311238 -73.943964 "Tyrannus melancholicus"
6.0167 -75.45 "Tyrannus melancholicus"
6.4166 -75.4 "Tyrannus melancholicus"
4.6166 -75.7734 "Tyrannus melancholicus"
6.2367 -75.5806 "Tyrannus melancholicus"
4.558961 -75.755277 "Tyrannus melancholicus"
6.0256 -75.3931 "Tyrannus melancholicus"
6.966806 -75.429117 "Tyrannus melancholicus"
7.4666 -74.9 "Tyrannus melancholicus"
6.049059 -75.689681 "Tyrannus melancholicus"
4.679711 -75.8333 "Tyrannus melancholicus"
6.560826 -73.143327 "Tyrannus melancholicus"
5.9166 -75.6833 "Tyrannus melancholicus"
11.2666 -73.35 "Tyrannus melancholicus"
6.240456 -75.545328 "Tyrannus melancholicus"
7.4666 -74.9 "Tyrannus melancholicus"
7.48476 -74.867996 "Tyrannus melancholicus"
6.0833 -77.416092 "Tyrannus melancholicus"
10.767569 -75.202587 "Tyrannus melancholicus"
9.5833 -75.6667 "Tyrannus melancholicus"
5.926454 -75.676213 "Tyrannus melancholicus"
5.97527 -74.594414 "Tyrannus melancholicus"
5.926454 -75.676213 "Tyrannus melancholicus"
5.926454 -75.676213 "Tyrannus melancholicus"
6.2367 -75.5806 "Tyrannus melancholicus"
6.706389 -75.758889 "Tyrannus melancholicus"
9.5833 -75.6667 "Tyrannus melancholicus"
8.35 -75.1 "Tyrannus melancholicus"
5.5833 -74.9167 "Tyrannus melancholicus"
6.966806 -75.429117 "Tyrannus melancholicus"
8.0666 -74.8166 "Tyrannus melancholicus"
6.2833 -75.5666 "Tyrannus melancholicus"
5.9166 -75.6833 "Tyrannus melancholicus"
6.190645 -75.576582 "Tyrannus melancholicus"
9.5833 -75.6667 "Tyrannus melancholicus"
9.5833 -75.6667 "Tyrannus melancholicus"
6.469824 -75.332517 "Tyrannus melancholicus"
7.4666 -74.9 "Tyrannus melancholicus"
6.049059 -75.689681 "Tyrannus melancholicus"
6.2166 -75.5 "Tyrannus melancholicus"
6.68 -75.1833 "Tyrannus melancholicus"
4.5166 -74.45 "Tyrannus melancholicus"
6.966806 -75.429117 "Tyrannus melancholicus"
6.0256 -75.3931 "Tyrannus melancholicus"
8.35 -75.1 "Tyrannus melancholicus"
11.167716 -72.535299 "Tyrannus melancholicus"
2.562833 -72.5666 "Pachyramphus marginatus"
2.562833 -72.5666 "Ramphotrigon ruficauda"
6.7166 -75.9 "Tyrannus savana"
10.25 -75.35 "Tyrannus savana"
4.9166 -74.1 "Tyrannus savana"
6.902142 -75.068879 "Tyrannus savana"
9.5833 -75.6667 "Tyrannus savana"
5.75 -74.25 "Tyrannus savana"
4.6167 -75.45 "Tyrannus savana"
9.2333 -75.8167 "Tyrannus savana"
5.975 -75.7083 "Tyrannus savana"
3.516647 -76.341293 "Tyrannus savana"
9.5833 -75.6667 "Tyrannus savana"
9.5833 -75.6667 "Tyrannus savana"
4.770775 -74.068955 "Tyrannus savana"
5.9833 -75.6166 "Tyrannus savana"
8.7833 -75.7833 "Tyrannus savana"
4.404496 -76.069695 "Tyrannus savana"
6.2914 -75.5361 "Tyrannus savana"
6.2367 -75.5806 "Tyrannus savana"
11.5667 -72.8667 "Tyrannus savana"
3.73 -76.269996 "Tyrannus savana"
4.247303 -76.114683 "Tyrannus savana"
8.35 -75.1 "Tyrannus savana"
6.1833 -74.9833 "Tyrannus savana"
6.2702 -75.1911 "Tyrannus savana"
6.2702 -75.1911 "Tyrannus savana"
9.5833 -75.6667 "Tyrannus savana"
6.966806 -75.429117 "Tyrannus savana"
4.8333 -74.2666 "Pachyramphus versicolor"
5.04 -76.0833 "Pachyramphus versicolor"
1.833 -77.9167 "Pachyramphus versicolor"
3.605 -76.4314 "Pachyramphus versicolor"
4.679711 -75.8333 "Pachyramphus versicolor"
6.25 -76.3333 "Pachyramphus versicolor"
6.270278 -75.191181 "Pachyramphus versicolor"
6.05 -74.8 "Pachyramphus versicolor"
6.5166 -75.6833 "Pachyramphus versicolor"
6.218977 -75.59 "Pachyramphus versicolor"
2.562833 -72.5666 "Pachyramphus minor"
4.6333 -74.4666 "Pachyramphus rufus"
6.77417 -74.51783 "Pachyramphus rufus"
6.0167 -75.45 "Pachyramphus rufus"
5.96731 -74.96328 "Pachyramphus rufus"
3.5666 -73.75 "Pachyramphus rufus"
5.83383 -74.86769 "Pachyramphus rufus"
12.1666 -71.3333 "Pachyramphus rufus"
4.726135 -75.887448 "Pachyramphus rufus"
6.049059 -75.689681 "Pachyramphus rufus"
5.83333 -74.86667 "Pachyramphus homochrous"
6.0833 -77.416092 "Tityra cayana"
5.2525 -67.8661 "Tityra cayana"
6.0167 -75.45 "Tityra semifasciata"
6.7166 -75.9 "Tityra semifasciata"
6.58664 -76.24167 "Tityra semifasciata"
6.0167 -75.45 "Tityra semifasciata"
10.611085 -73.493517 "Tityra semifasciata"
6.283 -75.56733 "Tityra semifasciata"
11.1166 -74.033 "Tityra semifasciata"
7.666667 -77.093123 "Tityra semifasciata"
1.9 -77.85 "Tityra semifasciata"
6.5166 -75.5 "Tityra semifasciata"
6.0 -77.35 "Tityra semifasciata"
2.587786 -77.891648 "Tityra inquisitor"
3.6667 -77.25 "Tityra inquisitor"
5.34333 -76.2167 "Tityra inquisitor"
5.6667 -74.7833 "Tityra inquisitor"
5.35 -72.3833 "Tityra inquisitor"
6.0 -77.35 "Tityra inquisitor"
4.6366 -75.4866 "Ochthoeca cinnamomeiventris"
5.094503 -75.533589 "Ochthoeca cinnamomeiventris"
6.58664 -76.24167 "Ochthoeca cinnamomeiventris"
6.083 -75.633003 "Ochthoeca cinnamomeiventris"
7.0419 -75.9558 "Ochthoeca cinnamomeiventris"
5.094503 -75.533589 "Ochthoeca cinnamomeiventris"
1.042608 -76.625121 "Ochthoeca cinnamomeiventris"
5.094503 -75.533589 "Ochthoeca cinnamomeiventris"
6.05 -74.8 "Ochthoeca cinnamomeiventris"
6.05 -74.8 "Ochthoeca cinnamomeiventris"
4.9666 -75.3833 "Ochthoeca cinnamomeiventris"
6.55 -75.2333 "Ochthoeca cinnamomeiventris"
11.1166 -74.033 "Pachyramphus albogriseus"
2.57083 -72.8583 "Pachyramphus polychopterus"
8.2831 -76.9667 "Pachyramphus polychopterus"
6.1169 -75.4167 "Pachyramphus polychopterus"
6.469824 -75.332517 "Pachyramphus polychopterus"
2.562833 -72.5666 "Pachyramphus polychopterus"
6.1117 -75.7197 "Pachyramphus polychopterus"
2.7833 -76.7833 "Pachyramphus polychopterus"
5.9166 -75.6833 "Pachyramphus polychopterus"
7.4666 -74.9 "Pachyramphus polychopterus"
2.5333 -76.95 "Pachyramphus polychopterus"
5.04 -76.0833 "Pachyramphus polychopterus"
6.049059 -75.689681 "Pachyramphus polychopterus"
6.1117 -75.7197 "Pachyramphus polychopterus"
9.5833 -75.6667 "Pachyramphus cinnamomeus"
6.77417 -74.51783 "Pachyramphus cinnamomeus"
5.83333 -74.86667 "Pachyramphus cinnamomeus"
5.975 -75.7083 "Pachyramphus cinnamomeus"
5.6667 -74.7833 "Pachyramphus cinnamomeus"
5.83333 -74.86667 "Pachyramphus cinnamomeus"
11.311238 -73.943964 "Pachyramphus cinnamomeus"
7.666667 -77.093123 "Pachyramphus cinnamomeus"
5.83383 -74.86769 "Pachyramphus cinnamomeus"
2.5333 -76.95 "Pachyramphus cinnamomeus"
6.2702 -75.1911 "Pachyramphus cinnamomeus"
6.03366 -75.15 "Pachyramphus cinnamomeus"
9.5833 -75.6667 "Myiozetetes similis"
4.2833 -73.6 "Myiozetetes similis"
1.1333 -76.2667 "Myiozetetes similis"
4.2515 -74.466 "Myiozetetes similis"
5.5833 -74.9167 "Myiozetetes similis"
9.5833 -75.6667 "Myiozetetes similis"
5.96731 -74.96328 "Myiozetetes similis"
10.795717 -73.634649 "Myiozetetes similis"
5.83383 -74.86769 "Myiozetetes similis"
9.5833 -75.6667 "Myiozetetes similis"
6.295622 -75.228251 "Myiozetetes similis"
9.5833 -75.6667 "Myiozetetes similis"
6.9166 -70.9666 "Phelpsia inornata"
11.100801 -72.692031 "Ramphotrigon megacephalum"
4.247303 -76.114683 "Pitangus sulphuratus"
5.967777 -75.783778 "Pitangus sulphuratus"
5.933616 -75.66684 "Pitangus sulphuratus"
6.1705 -75.5844 "Pitangus sulphuratus"
4.801579 -73.248391 "Pitangus sulphuratus"
11.005915 -74.683398 "Pitangus sulphuratus"
6.55081 -75.21748 "Pitangus sulphuratus"
6.1705 -75.5844 "Pitangus sulphuratus"
4.2833 -73.6 "Pitangus sulphuratus"
7.46166 -77.8002 "Pitangus sulphuratus"
6.4166 -75.4 "Pitangus sulphuratus"
6.330234 -75.561176 "Pitangus sulphuratus"
5.3333 -74.7333 "Pitangus sulphuratus"
6.1833 -74.9833 "Pitangus sulphuratus"
6.20786 -75.7341 "Pitangus sulphuratus"
6.77417 -74.51783 "Pitangus sulphuratus"
5.9608 -75.683316 "Pitangus sulphuratus"
4.936592 -75.736883 "Pitangus sulphuratus"
6.9166 -70.9666 "Pitangus sulphuratus"
4.250667 -74.662997 "Pitangus sulphuratus"
6.8564 -75.8689 "Pitangus sulphuratus"
6.469824 -75.332517 "Pitangus sulphuratus"
5.60147 -75.462632 "Pitangus sulphuratus"
6.1705 -75.5844 "Pitangus sulphuratus"
6.469824 -75.332517 "Pitangus sulphuratus"
6.1705 -75.5844 "Pitangus sulphuratus"
4.4553 -75.7906 "Pitangus sulphuratus"
6.4166 -75.4 "Pitangus sulphuratus"
6.1258 -75.8489 "Pitangus sulphuratus"
6.049059 -75.689681 "Pitangus sulphuratus"
6.05 -75.5333 "Pitangus sulphuratus"
4.247303 -76.114683 "Pitangus sulphuratus"
6.318327 -75.530959 "Pitangus sulphuratus"
6.2264 -75.5097 "Pitangus sulphuratus"
5.87033 -75.688 "Pitangus sulphuratus"
4.966667 -74.433333 "Pitangus sulphuratus"
5.96731 -74.96328 "Pitangus sulphuratus"
6.166667 -75.551666 "Pitangus sulphuratus"
11.311238 -73.943964 "Pitangus sulphuratus"
4.8166 -75.688867 "Pitangus sulphuratus"
5.0939 -75.5956 "Pitangus sulphuratus"
11.15 -74.1166 "Pitangus sulphuratus"
11.193811 -74.231246 "Pitangus sulphuratus"
5.9166 -75.6833 "Pitangus sulphuratus"
5.9833 -75.6166 "Pitangus sulphuratus"
6.049059 -75.689681 "Pitangus sulphuratus"
11.311238 -73.943964 "Pitangus sulphuratus"
6.0167 -75.45 "Pitangus sulphuratus"
4.554522 -74.529533 "Pitangus sulphuratus"
6.68 -75.1833 "Pitangus sulphuratus"
5.04 -76.0833 "Pitangus sulphuratus"
4.247303 -76.114683 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
5.83383 -74.86769 "Pitangus sulphuratus"
6.495603 -75.302086 "Pitangus sulphuratus"
6.049059 -75.689681 "Pitangus sulphuratus"
11.523002 -72.516452 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
6.402734 -75.423975 "Pitangus sulphuratus"
3.258236 -76.526864 "Pitangus sulphuratus"
4.247303 -76.114683 "Pitangus sulphuratus"
5.97527 -74.594414 "Pitangus sulphuratus"
5.8666 -75.8166 "Pitangus sulphuratus"
6.1878 -75.57 "Pitangus sulphuratus"
6.25 -74.966667 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
5.593166 -75.662833 "Pitangus sulphuratus"
6.341411 -75.733452 "Pitangus sulphuratus"
6.966806 -75.429117 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
9.5833 -75.6667 "Pitangus sulphuratus"
6.4706 -75.7331 "Pitangus sulphuratus"
6.68 -75.1833 "Pitangus sulphuratus"
6.966806 -75.429117 "Pitangus sulphuratus"
6.68 -75.1833 "Pitangus sulphuratus"
11.100801 -72.692031 "Pitangus sulphuratus"
10.623753 -74.087428 "Pitangus sulphuratus"
4.2833 -73.6 "Pitangus lictor"
7.0625 -70.7981 "Pitangus lictor"
2.562833 -72.5666 "Pitangus lictor"
5.644 -74.5317 "Pitangus lictor"
7.0419 -75.9558 "Pitangus lictor"
5.3333 -74.7333 "Legatus leucophaius"
6.5913 -76.1629 "Legatus leucophaius"
6.77417 -74.51783 "Legatus leucophaius"
5.83333 -74.86667 "Legatus leucophaius"
6.469824 -75.332517 "Legatus leucophaius"
7.257222 -75.759444 "Legatus leucophaius"
5.96731 -74.96328 "Legatus leucophaius"
5.96731 -74.96328 "Legatus leucophaius"
6.2833 -75.5666 "Legatus leucophaius"
6.495603 -75.302086 "Legatus leucophaius"
5.926454 -75.676213 "Legatus leucophaius"
6.1833 -74.9833 "Legatus leucophaius"
6.0167 -75.45 "Legatus leucophaius"
2.562833 -72.5666 "Myiozetetes luteiventris"
5.1333 -76.9833 "Myiozetetes granadensis"
5.83383 -74.86769 "Myiozetetes granadensis"
2.562833 -72.5666 "Pachyramphus castaneus"
11.0558 -73.3548 "Myiopagis viridicata"
5.1333 -76.9833 "Ornithion brunneicapillus"
5.926454 -75.676213 "Elaenia chiriquensis"
8.35 -75.1 "Elaenia chiriquensis"
6.469824 -75.332517 "Elaenia chiriquensis"
5.975 -75.7083 "Elaenia chiriquensis"
5.83383 -74.86769 "Elaenia chiriquensis"
5.2525 -67.8661 "Elaenia chiriquensis"
11.311238 -73.943964 "Elaenia chiriquensis"
3.35 -75.1833 "Elaenia chiriquensis"
6.2 -71.9333 "Elaenia gigas"
1.1333 -77.0 "Elaenia parvirostris"
12.1666 -71.3333 "Elaenia parvirostris"
1.833 -77.9167 "Elaenia albiceps"
5.96731 -74.96328 "Elaenia flavogaster"
6.0167 -75.45 "Elaenia flavogaster"
5.967777 -75.783778 "Elaenia flavogaster"
7.0419 -75.9558 "Elaenia flavogaster"
6.706389 -75.758889 "Elaenia flavogaster"
4.6333 -74.4666 "Elaenia flavogaster"
10.4166 -75.2666 "Elaenia flavogaster"
4.25 -74.5497 "Elaenia flavogaster"
7.6166 -76.9667 "Elaenia flavogaster"
6.966806 -75.429117 "Elaenia flavogaster"
8.3833 -77.1166 "Elaenia flavogaster"
6.8564 -75.8689 "Elaenia flavogaster"
6.20684 -75.542166 "Elaenia flavogaster"
